uid,LOANFLAG8,LOANFLAG9,LOANFLAG10,LOANFLAG11
48917,0,0,0,0
62593,0,0,0,0
36358,0,0,0,0
7894,0,0,0,0
85894,0,0,0,0
67767,0,0,0,0
5158,0,0,0,0
63236,0,0,0,0
44746,0,0,0,0
63319,0,0,0,0
30842,0,0,0,0
46777,0,0,0,0
73253,0,0,0,0
75503,0,0,0,0
20157,0,0,0,0
59597,0,0,0,0
81608,0,0,0,0
4856,0,0,0,0
31327,0,0,0,0
25201,0,0,0,0
16778,0,0,0,0
55972,0,0,0,0
64158,0,0,0,0
37030,0,0,0,0
21978,0,0,0,0
45146,0,0,0,0
72664,0,0,0,0
38342,0,0,0,0
27412,0,0,0,0
84697,0,0,0,0
29793,0,0,0,0
13731,0,0,0,0
66663,0,0,0,0
50790,0,0,0,0
69156,0,0,0,0
50846,0,0,0,0
14634,0,0,0,0
46540,0,0,0,0
34954,0,0,0,0
24359,0,0,0,0
20827,0,0,0,0
31031,0,0,0,0
62159,0,0,0,0
23470,0,0,0,0
31478,0,0,0,0
72014,0,0,0,0
22718,0,0,0,0
8334,0,0,0,0
9751,0,0,0,0
82252,0,0,0,0
26187,0,0,0,0
19458,0,0,0,0
80623,0,0,0,0
6914,0,0,0,0
46987,0,0,0,0
69334,0,0,0,0
43251,0,0,0,0
288,0,0,0,0
11883,0,0,0,0
35859,0,0,0,0
70104,0,0,0,0
28471,0,0,0,0
16469,0,0,0,0
3105,0,0,0,0
4780,0,0,0,0
37761,0,0,0,0
14309,0,0,0,0
20594,0,0,0,0
39181,0,0,0,0
46725,0,0,0,0
2263,0,0,0,0
82065,0,0,0,0
26721,0,0,0,0
89997,0,0,0,0
19847,0,0,0,0
25038,0,0,0,0
17417,0,0,0,0
66135,0,0,0,0
19525,0,0,0,0
67614,0,0,0,0
46461,0,0,0,0
17564,0,0,0,0
61065,0,0,0,0
87874,0,0,0,0
25505,0,0,0,0
40513,0,0,0,0
6254,0,0,0,0
78612,0,0,0,0
28697,0,0,0,0
73550,0,0,0,0
65789,0,0,0,0
74743,0,0,0,0
74526,0,0,0,0
38319,0,0,0,0
60573,0,0,0,0
36277,0,0,0,0
9622,0,0,0,0
61940,0,0,0,0
917,0,0,0,0
37868,0,0,0,0
58975,0,0,0,0
56043,0,0,0,0
12714,0,0,0,0
75768,0,0,0,0
45324,0,0,0,0
64655,0,0,0,0
22930,0,0,0,0
79630,0,0,0,0
7223,0,0,0,0
14307,0,0,0,0
21446,0,0,0,0
69544,0,0,0,0
68343,0,0,0,0
55235,0,0,0,0
75284,0,0,0,0
18992,0,0,0,0
56749,0,0,0,0
8600,0,0,0,0
50713,0,0,0,0
50138,0,0,0,0
8366,0,0,0,0
75947,0,0,0,0
82940,0,0,0,0
44897,0,0,0,0
31735,0,0,0,0
42579,0,0,0,0
59688,0,0,0,0
78479,0,0,0,0
90860,0,0,0,0
39241,0,0,0,0
9083,0,0,0,0
4533,0,0,0,0
24717,0,0,0,0
48472,0,0,0,0
23209,0,0,0,0
78144,0,0,0,0
65568,0,0,0,0
3023,0,0,0,0
7090,0,0,0,0
21393,0,0,0,0
22400,0,0,0,0
50932,0,0,0,0
61996,0,0,0,0
33677,0,0,0,0
33670,0,0,0,0
74230,0,0,0,0
26373,0,0,0,0
5998,0,0,0,0
6023,0,0,0,0
87425,0,0,0,0
17301,0,0,0,0
60679,0,0,0,0
27387,0,0,0,0
10280,0,0,0,0
84159,0,0,0,0
50399,0,0,0,0
30535,0,0,0,0
88781,0,0,0,0
52115,0,0,0,0
76948,0,0,0,0
59146,0,0,0,0
32328,0,0,0,0
824,0,0,0,0
33012,0,0,0,0
85499,0,0,0,0
38350,0,0,0,0
12806,0,0,0,0
14621,0,0,0,0
61907,0,0,0,0
12059,0,0,0,0
43651,0,0,0,0
30394,0,0,0,0
46325,0,0,0,0
24263,0,0,0,0
55272,0,0,0,0
89982,0,0,0,0
31023,0,0,0,0
12267,0,0,0,0
37595,0,0,0,0
23511,0,0,0,0
17382,0,0,0,0
69949,0,0,0,0
78684,0,0,0,0
49260,0,0,0,0
85497,0,0,0,0
61368,0,0,0,0
10325,0,0,0,0
1851,0,0,0,0
75907,0,0,0,0
70207,0,0,0,0
6875,0,0,0,0
61298,0,0,0,0
71895,0,0,0,0
3869,0,0,0,0
48902,0,0,0,0
85705,0,0,0,0
88310,0,0,0,0
78683,0,0,0,0
32580,0,0,0,0
45364,0,0,0,0
1083,0,0,0,0
78518,0,0,0,0
6982,0,0,0,0
60566,0,0,0,0
71400,0,0,0,0
66085,0,0,0,0
60311,0,0,0,0
74880,0,0,0,0
11221,0,0,0,0
87209,0,0,0,0
22533,0,0,0,0
22126,0,0,0,0
53796,0,0,0,0
22625,0,0,0,0
30127,0,0,0,0
28685,0,0,0,0
86047,0,0,0,0
59917,0,0,0,0
40619,0,0,0,0
8111,0,0,0,0
13650,0,0,0,0
68133,0,0,0,0
53891,0,0,0,0
40069,0,0,0,0
4662,0,0,0,0
32284,0,0,0,0
68161,0,0,0,0
71844,0,0,0,0
70503,0,0,0,0
28827,0,0,0,0
44178,0,0,0,0
23874,0,0,0,0
15779,0,0,0,0
9639,0,0,0,0
69321,0,0,0,0
55799,0,0,0,0
43777,0,0,0,0
71277,0,0,0,0
76064,0,0,0,0
16731,0,0,0,0
26615,0,0,0,0
82103,0,0,0,0
49493,0,0,0,0
67820,0,0,0,0
20735,0,0,0,0
32649,0,0,0,0
45986,0,0,0,0
75609,0,0,0,0
50920,0,0,0,0
45217,0,0,0,0
63224,0,0,0,0
32551,0,0,0,0
14807,0,0,0,0
81990,0,0,0,0
20581,0,0,0,0
22756,0,0,0,0
41932,0,0,0,0
90517,0,0,0,0
80381,0,0,0,0
24236,0,0,0,0
8192,0,0,0,0
75984,0,0,0,0
40917,0,0,0,0
80160,0,0,0,0
64949,0,0,0,0
16069,0,0,0,0
55275,0,0,0,0
33895,0,0,0,0
54288,0,0,0,0
89335,0,0,0,0
63529,0,0,0,0
64321,0,0,0,0
66857,0,0,0,0
26612,0,0,0,0
10584,0,0,0,0
21485,0,0,0,0
22496,0,0,0,0
19621,0,0,0,0
48514,0,0,0,0
59113,0,0,0,0
54645,0,0,0,0
78022,0,0,0,0
16286,0,0,0,0
86225,0,0,0,0
69116,0,0,0,0
40864,0,0,0,0
55660,0,0,0,0
78158,0,0,0,0
6953,0,0,0,0
83703,0,0,0,0
13546,0,0,0,0
26861,0,0,0,0
8947,0,0,0,0
67682,0,0,0,0
7971,0,0,0,0
83449,0,0,0,0
43687,0,0,0,0
11383,0,0,0,0
23430,0,0,0,0
47661,0,0,0,0
68937,0,0,0,0
21793,0,0,0,0
48590,0,0,0,0
22173,0,0,0,0
41094,0,0,0,0
61296,0,0,0,0
51242,0,0,0,0
31594,0,0,0,0
28829,0,0,0,0
24924,0,0,0,0
905,0,0,0,0
39869,0,0,0,0
46837,0,0,0,0
76193,0,0,0,0
89682,0,0,0,0
55094,0,0,0,0
53487,0,0,0,0
33939,0,0,0,0
70698,0,0,0,0
7781,0,0,0,0
1887,0,0,0,0
52325,0,0,0,0
87691,0,0,0,0
33792,0,0,0,0
2938,0,0,0,0
85490,0,0,0,0
52140,0,0,0,0
29623,0,0,0,0
68303,0,0,0,0
44627,0,0,0,0
1440,0,0,0,0
76586,0,0,0,0
22491,0,0,0,0
86387,0,0,0,0
16694,0,0,0,0
57109,0,0,0,0
61366,0,0,0,0
57779,0,0,0,0
62038,0,0,0,0
83780,0,0,0,0
17481,0,0,0,0
24750,0,0,0,0
38167,0,0,0,0
5503,0,0,0,0
26374,0,0,0,0
210,0,0,0,0
42852,0,0,0,0
21302,0,0,0,0
24857,0,0,0,0
89654,0,0,0,0
42396,0,0,0,0
31299,0,0,0,0
33637,0,0,0,0
63817,0,0,0,0
80529,0,0,0,0
11162,0,0,0,0
77575,0,0,0,0
66759,0,0,0,0
34505,0,0,0,0
2936,0,0,0,0
62760,0,0,0,0
90519,0,0,0,0
85264,0,0,0,0
28438,0,0,0,0
86528,0,0,0,0
62588,0,0,0,0
9400,0,0,0,0
42089,0,0,0,0
44171,0,0,0,0
80271,0,0,0,0
26580,0,0,0,0
62254,0,0,0,0
63717,0,0,0,0
89463,0,0,0,0
34648,0,0,0,0
29676,0,0,0,0
73653,0,0,0,0
70834,0,0,0,0
8479,0,0,0,0
71483,0,0,0,0
40731,0,0,0,0
64861,0,0,0,0
25360,0,0,0,0
86303,0,0,0,0
77359,0,0,0,0
71743,0,0,0,0
34329,0,0,0,0
47812,0,0,0,0
82361,0,0,0,0
30264,0,0,0,0
49563,0,0,0,0
88976,0,0,0,0
3193,0,0,0,0
59250,0,0,0,0
77048,0,0,0,0
57434,0,0,0,0
24788,0,0,0,0
30310,0,0,0,0
33049,0,0,0,0
33161,0,0,0,0
66702,0,0,0,0
50419,0,0,0,0
61609,0,0,0,0
39999,0,0,0,0
71521,0,0,0,0
57822,0,0,0,0
16917,0,0,0,0
1703,0,0,0,0
53137,0,0,0,0
9937,0,0,0,0
4270,0,0,0,0
55010,0,0,0,0
58576,0,0,0,0
15689,0,0,0,0
21817,0,0,0,0
90875,0,0,0,0
81119,0,0,0,0
80894,0,0,0,0
50417,0,0,0,0
25105,0,0,0,0
85085,0,0,0,0
49885,0,0,0,0
2793,0,0,0,0
41354,0,0,0,0
83083,0,0,0,0
75189,0,0,0,0
11966,0,0,0,0
17523,0,0,0,0
11139,0,0,0,0
66535,0,0,0,0
85676,0,0,0,0
62550,0,0,0,0
47404,0,0,0,0
75240,0,0,0,0
89246,0,0,0,0
49232,0,0,0,0
77631,0,0,0,0
43073,0,0,0,0
87698,0,0,0,0
39614,0,0,0,0
47815,0,0,0,0
70768,0,0,0,0
34327,0,0,0,0
82156,0,0,0,0
57026,0,0,0,0
20641,0,0,0,0
8766,0,0,0,0
50538,0,0,0,0
30393,0,0,0,0
19261,0,0,0,0
18777,0,0,0,0
86400,0,0,0,0
85881,0,0,0,0
35350,0,0,0,0
90872,0,0,0,0
61543,0,0,0,0
81586,0,0,0,0
43218,0,0,0,0
78728,0,0,0,0
88236,0,0,0,0
31601,0,0,0,0
6608,0,0,0,0
22174,0,0,0,0
81867,0,0,0,0
46426,0,0,0,0
27711,0,0,0,0
21931,0,0,0,0
3285,0,0,0,0
71630,0,0,0,0
13182,0,0,0,0
55897,0,0,0,0
77169,0,0,0,0
36858,0,0,0,0
13871,0,0,0,0
34860,0,0,0,0
44929,0,0,0,0
66490,0,0,0,0
19883,0,0,0,0
71012,0,0,0,0
27279,0,0,0,0
67150,0,0,0,0
43433,0,0,0,0
31908,0,0,0,0
38132,0,0,0,0
28076,0,0,0,0
23518,0,0,0,0
50927,0,0,0,0
55486,0,0,0,0
16288,0,0,0,0
17093,0,0,0,0
61215,0,0,0,0
36889,0,0,0,0
74756,0,0,0,0
38276,0,0,0,0
79756,0,0,0,0
45959,0,0,0,0
26143,0,0,0,0
60625,0,0,0,0
16035,0,0,0,0
26691,0,0,0,0
56700,0,0,0,0
9166,0,0,0,0
87118,0,0,0,0
11749,0,0,0,0
25653,0,0,0,0
80717,0,0,0,0
12050,0,0,0,0
8039,0,0,0,0
11165,0,0,0,0
18956,0,0,0,0
77276,0,0,0,0
62735,0,0,0,0
80350,0,0,0,0
29535,0,0,0,0
26065,0,0,0,0
34613,0,0,0,0
82333,0,0,0,0
32558,0,0,0,0
15596,0,0,0,0
85129,0,0,0,0
32118,0,0,0,0
31464,0,0,0,0
17899,0,0,0,0
37104,0,0,0,0
16942,0,0,0,0
17932,0,0,0,0
49927,0,0,0,0
878,0,0,0,0
69503,0,0,0,0
51460,0,0,0,0
68277,0,0,0,0
69866,0,0,0,0
30120,0,0,0,0
11043,0,0,0,0
79262,0,0,0,0
27270,0,0,0,0
13723,0,0,0,0
78077,0,0,0,0
13950,0,0,0,0
21359,0,0,0,0
79922,0,0,0,0
76835,0,0,0,0
13541,0,0,0,0
73720,0,0,0,0
61544,0,0,0,0
66924,0,0,0,0
3038,0,0,0,0
46643,0,0,0,0
9843,0,0,0,0
39036,0,0,0,0
85342,0,0,0,0
41578,0,0,0,0
35401,0,0,0,0
90653,0,0,0,0
80135,0,0,0,0
28157,0,0,0,0
84246,0,0,0,0
84464,0,0,0,0
78240,0,0,0,0
58382,0,0,0,0
46618,0,0,0,0
43337,0,0,0,0
79703,0,0,0,0
59910,0,0,0,0
23721,0,0,0,0
58164,0,0,0,0
35527,0,0,0,0
14122,0,0,0,0
11522,0,0,0,0
74561,0,0,0,0
68844,0,0,0,0
75595,0,0,0,0
63894,0,0,0,0
80664,0,0,0,0
60756,0,0,0,0
89436,0,0,0,0
108,0,0,0,0
49564,0,0,0,0
27718,0,0,0,0
14674,0,0,0,0
64326,0,0,0,0
29413,0,0,0,0
67157,0,0,0,0
21631,0,0,0,0
28214,0,0,0,0
64062,0,0,0,0
70470,0,0,0,0
48599,0,0,0,0
7499,0,0,0,0
45020,0,0,0,0
2454,0,0,0,0
65015,0,0,0,0
47961,0,0,0,0
8698,0,0,0,0
90297,0,0,0,0
49627,0,0,0,0
18903,0,0,0,0
12701,0,0,0,0
20194,0,0,0,0
67654,0,0,0,0
65133,0,0,0,0
66786,0,0,0,0
61070,0,0,0,0
6076,0,0,0,0
7054,0,0,0,0
74534,0,0,0,0
51599,0,0,0,0
36751,0,0,0,0
16429,0,0,0,0
51513,0,0,0,0
63454,0,0,0,0
44920,0,0,0,0
20835,0,0,0,0
68962,0,0,0,0
45432,0,0,0,0
77745,0,0,0,0
70422,0,0,0,0
56418,0,0,0,0
85393,0,0,0,0
56234,0,0,0,0
28159,0,0,0,0
49853,0,0,0,0
49419,0,0,0,0
81117,0,0,0,0
43512,0,0,0,0
48771,0,0,0,0
40585,0,0,0,0
87503,0,0,0,0
14340,0,0,0,0
27795,0,0,0,0
18680,0,0,0,0
84186,0,0,0,0
23189,0,0,0,0
48460,0,0,0,0
80572,0,0,0,0
80936,0,0,0,0
13363,0,0,0,0
88394,0,0,0,0
32768,0,0,0,0
73213,0,0,0,0
34253,0,0,0,0
60239,0,0,0,0
23543,0,0,0,0
66750,0,0,0,0
63936,0,0,0,0
16994,0,0,0,0
65168,0,0,0,0
40032,0,0,0,0
68455,0,0,0,0
83344,0,0,0,0
30414,0,0,0,0
60392,0,0,0,0
29971,0,0,0,0
41632,0,0,0,0
68484,0,0,0,0
76423,0,0,0,0
36491,0,0,0,0
31829,0,0,0,0
47043,0,0,0,0
75462,0,0,0,0
18512,0,0,0,0
44882,0,0,0,0
36922,0,0,0,0
31775,0,0,0,0
8425,0,0,0,0
38529,0,0,0,0
83128,0,0,0,0
30053,0,0,0,0
73772,0,0,0,0
63276,0,0,0,0
76869,0,0,0,0
85310,0,0,0,0
25872,0,0,0,0
1496,0,0,0,0
72319,0,0,0,0
7805,0,0,0,0
12753,0,0,0,0
49341,0,0,0,0
17308,0,0,0,0
90181,0,0,0,0
62586,0,0,0,0
74804,0,0,0,0
65161,0,0,0,0
75070,0,0,0,0
66006,0,0,0,0
85345,0,0,0,0
8691,0,0,0,0
27407,0,0,0,0
69200,0,0,0,0
59919,0,0,0,0
67369,0,0,0,0
12782,0,0,0,0
2717,0,0,0,0
86521,0,0,0,0
21224,0,0,0,0
19530,0,0,0,0
86161,0,0,0,0
86012,0,0,0,0
35013,0,0,0,0
20550,0,0,0,0
4351,0,0,0,0
4049,0,0,0,0
88786,0,0,0,0
28332,0,0,0,0
19495,0,0,0,0
79670,0,0,0,0
86351,0,0,0,0
29342,0,0,0,0
11489,0,0,0,0
46765,0,0,0,0
2046,0,0,0,0
89901,0,0,0,0
4358,0,0,0,0
43951,0,0,0,0
68351,0,0,0,0
6510,0,0,0,0
16864,0,0,0,0
42340,0,0,0,0
79265,0,0,0,0
9662,0,0,0,0
15687,0,0,0,0
48182,0,0,0,0
67102,0,0,0,0
88978,0,0,0,0
40324,0,0,0,0
33843,0,0,0,0
14884,0,0,0,0
60052,0,0,0,0
38894,0,0,0,0
63663,0,0,0,0
16763,0,0,0,0
74887,0,0,0,0
74856,0,0,0,0
26504,0,0,0,0
40199,0,0,0,0
1561,0,0,0,0
3697,0,0,0,0
28601,0,0,0,0
5551,0,0,0,0
67188,0,0,0,0
53847,0,0,0,0
34117,0,0,0,0
78187,0,0,0,0
66008,0,0,0,0
32991,0,0,0,0
7006,0,0,0,0
49088,0,0,0,0
1622,0,0,0,0
18028,0,0,0,0
13075,0,0,0,0
73985,0,0,0,0
10112,0,0,0,0
84872,0,0,0,0
13027,0,0,0,0
55402,0,0,0,0
89369,0,0,0,0
37609,0,0,0,0
49854,0,0,0,0
42416,0,0,0,0
6214,0,0,0,0
4389,0,0,0,0
61180,0,0,0,0
25246,0,0,0,0
13185,0,0,0,0
42492,0,0,0,0
34641,0,0,0,0
24850,0,0,0,0
17017,0,0,0,0
86166,0,0,0,0
15958,0,0,0,0
4484,0,0,0,0
89150,0,0,0,0
56537,0,0,0,0
52865,0,0,0,0
3194,0,0,0,0
50975,0,0,0,0
18339,0,0,0,0
57337,0,0,0,0
9270,0,0,0,0
14443,0,0,0,0
8200,0,0,0,0
40472,0,0,0,0
64991,0,0,0,0
80302,0,0,0,0
61189,0,0,0,0
336,0,0,0,0
14495,0,0,0,0
76036,0,0,0,0
50782,0,0,0,0
9012,0,0,0,0
4939,0,0,0,0
67653,0,0,0,0
53221,0,0,0,0
18951,0,0,0,0
89188,0,0,0,0
12808,0,0,0,0
53661,0,0,0,0
78334,0,0,0,0
77135,0,0,0,0
47273,0,0,0,0
60237,0,0,0,0
35938,0,0,0,0
33452,0,0,0,0
6071,0,0,0,0
4816,0,0,0,0
3064,0,0,0,0
38572,0,0,0,0
40035,0,0,0,0
56087,0,0,0,0
34478,0,0,0,0
77842,0,0,0,0
41969,0,0,0,0
58813,0,0,0,0
56268,0,0,0,0
57515,0,0,0,0
15466,0,0,0,0
8422,0,0,0,0
73332,0,0,0,0
41017,0,0,0,0
78296,0,0,0,0
44417,0,0,0,0
17488,0,0,0,0
34699,0,0,0,0
43109,0,0,0,0
25023,0,0,0,0
17164,0,0,0,0
54864,0,0,0,0
66413,0,0,0,0
47018,0,0,0,0
80719,0,0,0,0
52068,0,0,0,0
7750,0,0,0,0
70504,0,0,0,0
76142,0,0,0,0
54501,0,0,0,0
28024,0,0,0,0
43365,0,0,0,0
84105,0,0,0,0
81375,0,0,0,0
2893,0,0,0,0
64649,0,0,0,0
82516,0,0,0,0
8949,0,0,0,0
85238,0,0,0,0
7623,0,0,0,0
56444,0,0,0,0
20867,0,0,0,0
84594,0,0,0,0
29671,0,0,0,0
58523,0,0,0,0
57870,0,0,0,0
66623,0,0,0,0
36084,0,0,0,0
65279,0,0,0,0
76208,0,0,0,0
67772,0,0,0,0
65639,0,0,0,0
69207,0,0,0,0
87328,0,0,0,0
42884,0,0,0,0
59286,0,0,0,0
16619,0,0,0,0
72264,0,0,0,0
9040,0,0,0,0
46992,0,0,0,0
54324,0,0,0,0
82655,0,0,0,0
86795,0,0,0,0
23592,0,0,0,0
52112,0,0,0,0
59993,0,0,0,0
56784,0,0,0,0
65409,0,0,0,0
19928,0,0,0,0
363,0,0,0,0
5834,0,0,0,0
39285,0,0,0,0
36758,0,0,0,0
35793,0,0,0,0
78721,0,0,0,0
34254,0,0,0,0
88345,0,0,0,0
51778,0,0,0,0
49445,0,0,0,0
83052,0,0,0,0
83670,0,0,0,0
8647,0,0,0,0
76999,0,0,0,0
12399,0,0,0,0
5733,0,0,0,0
16114,0,0,0,0
51331,0,0,0,0
61516,0,0,0,0
45108,0,0,0,0
32192,0,0,0,0
75079,0,0,0,0
20282,0,0,0,0
72085,0,0,0,0
35453,0,0,0,0
46737,0,0,0,0
33358,0,0,0,0
76760,0,0,0,0
76254,0,0,0,0
37025,0,0,0,0
41308,0,0,0,0
51659,0,0,0,0
14530,0,0,0,0
17841,0,0,0,0
48245,0,0,0,0
57603,0,0,0,0
46644,0,0,0,0
79230,0,0,0,0
33718,0,0,0,0
29702,0,0,0,0
77742,0,0,0,0
72560,0,0,0,0
14752,0,0,0,0
9526,0,0,0,0
89685,0,0,0,0
61249,0,0,0,0
13432,0,0,0,0
60491,0,0,0,0
31593,0,0,0,0
1880,0,0,0,0
64612,0,0,0,0
6772,0,0,0,0
39550,0,0,0,0
76031,0,0,0,0
35819,0,0,0,0
5284,0,0,0,0
27743,0,0,0,0
38717,0,0,0,0
9455,0,0,0,0
66788,0,0,0,0
29923,0,0,0,0
43183,0,0,0,0
41272,0,0,0,0
3999,0,0,0,0
41713,0,0,0,0
40919,0,0,0,0
88560,0,0,0,0
26209,0,0,0,0
46552,0,0,0,0
20063,0,0,0,0
17967,0,0,0,0
41748,0,0,0,0
55301,0,0,0,0
76194,0,0,0,0
72082,0,0,0,0
63638,0,0,0,0
54917,0,0,0,0
49494,0,0,0,0
21169,0,0,0,0
63302,0,0,0,0
29264,0,0,0,0
22979,0,0,0,0
83889,0,0,0,0
27225,0,0,0,0
46370,0,0,0,0
54475,0,0,0,0
69996,0,0,0,0
54250,0,0,0,0
80223,0,0,0,0
48823,0,0,0,0
82104,0,0,0,0
3997,0,0,0,0
88414,0,0,0,0
82439,0,0,0,0
20948,0,0,0,0
19444,0,0,0,0
52837,0,0,0,0
30805,0,0,0,0
26866,0,0,0,0
20732,0,0,0,0
37821,0,0,0,0
40942,0,0,0,0
30560,0,0,0,0
37077,0,0,0,0
19700,0,0,0,0
11791,0,0,0,0
63169,0,0,0,0
65716,0,0,0,0
56565,0,0,0,0
34476,0,0,0,0
602,0,0,0,0
37103,0,0,0,0
46377,0,0,0,0
4409,0,0,0,0
75361,0,0,0,0
73290,0,0,0,0
62767,0,0,0,0
88759,0,0,0,0
26587,0,0,0,0
28953,0,0,0,0
25729,0,0,0,0
46995,0,0,0,0
54945,0,0,0,0
39502,0,0,0,0
70915,0,0,0,0
76559,0,0,0,0
64422,0,0,0,0
54429,0,0,0,0
7441,0,0,0,0
41385,0,0,0,0
68452,0,0,0,0
7497,0,0,0,0
54693,0,0,0,0
53480,0,0,0,0
77717,0,0,0,0
43515,0,0,0,0
47130,0,0,0,0
12341,0,0,0,0
42809,0,0,0,0
43604,0,0,0,0
66676,0,0,0,0
17578,0,0,0,0
85236,0,0,0,0
59764,0,0,0,0
7414,0,0,0,0
63527,0,0,0,0
81690,0,0,0,0
33351,0,0,0,0
30006,0,0,0,0
67159,0,0,0,0
45602,0,0,0,0
68270,0,0,0,0
64589,0,0,0,0
66448,0,0,0,0
19974,0,0,0,0
72859,0,0,0,0
80638,0,0,0,0
73601,0,0,0,0
62505,0,0,0,0
27895,0,0,0,0
42315,0,0,0,0
73150,0,0,0,0
66264,0,0,0,0
17019,0,0,0,0
73872,0,0,0,0
30924,0,0,0,0
47487,0,0,0,0
50753,0,0,0,0
27892,0,0,0,0
82907,0,0,0,0
12178,0,0,0,0
86168,0,0,0,0
5580,0,0,0,0
39760,0,0,0,0
778,0,0,0,0
37247,0,0,0,0
62145,0,0,0,0
77638,0,0,0,0
871,0,0,0,0
49081,0,0,0,0
89954,0,0,0,0
68091,0,0,0,0
14398,0,0,0,0
70949,0,0,0,0
25150,0,0,0,0
46695,0,0,0,0
16378,0,0,0,0
86015,0,0,0,0
63350,0,0,0,0
41841,0,0,0,0
546,0,0,0,0
44975,0,0,0,0
43244,0,0,0,0
57295,0,0,0,0
15365,0,0,0,0
78070,0,0,0,0
78821,0,0,0,0
40141,0,0,0,0
48541,0,0,0,0
14418,0,0,0,0
9098,0,0,0,0
88085,0,0,0,0
84181,0,0,0,0
31827,0,0,0,0
79979,0,0,0,0
71304,0,0,0,0
16610,0,0,0,0
50754,0,0,0,0
53044,0,0,0,0
89510,0,0,0,0
36447,0,0,0,0
62997,0,0,0,0
9452,0,0,0,0
46739,0,0,0,0
87111,0,0,0,0
62690,0,0,0,0
10837,0,0,0,0
37728,0,0,0,0
90290,0,0,0,0
43295,0,0,0,0
64252,0,0,0,0
54323,0,0,0,0
77663,0,0,0,0
9930,0,0,0,0
82070,0,0,0,0
21845,0,0,0,0
9895,0,0,0,0
21276,0,0,0,0
73436,0,0,0,0
32039,0,0,0,0
76732,0,0,0,0
40994,0,0,0,0
81860,0,0,0,0
52730,0,0,0,0
90186,0,0,0,0
58220,0,0,0,0
27843,0,0,0,0
4279,0,0,0,0
76581,0,0,0,0
19783,0,0,0,0
52583,0,0,0,0
75728,0,0,0,0
43770,0,0,0,0
23726,0,0,0,0
31367,0,0,0,0
5766,0,0,0,0
69252,0,0,0,0
77401,0,0,0,0
59378,0,0,0,0
11661,0,0,0,0
16764,0,0,0,0
80406,0,0,0,0
11525,0,0,0,0
36622,0,0,0,0
27574,0,0,0,0
36128,0,0,0,0
29850,0,0,0,0
39194,0,0,0,0
30976,0,0,0,0
13776,0,0,0,0
43877,0,0,0,0
9387,0,0,0,0
59945,0,0,0,0
78361,0,0,0,0
35894,0,0,0,0
15433,0,0,0,0
50050,0,0,0,0
82298,0,0,0,0
20941,0,0,0,0
69195,0,0,0,0
16427,0,0,0,0
41488,0,0,0,0
29978,0,0,0,0
2160,0,0,0,0
88532,0,0,0,0
51075,0,0,0,0
70556,0,0,0,0
52,0,0,0,0
23437,0,0,0,0
84157,0,0,0,0
37683,0,0,0,0
66393,0,0,0,0
67729,0,0,0,0
49417,0,0,0,0
11273,0,0,0,0
14179,0,0,0,0
36704,0,0,0,0
84369,0,0,0,0
23983,0,0,0,0
19921,0,0,0,0
31438,0,0,0,0
78826,0,0,0,0
15184,0,0,0,0
56628,0,0,0,0
40475,0,0,0,0
68526,0,0,0,0
32612,0,0,0,0
18540,0,0,0,0
18218,0,0,0,0
8321,0,0,0,0
42537,0,0,0,0
48072,0,0,0,0
50494,0,0,0,0
90246,0,0,0,0
70255,0,0,0,0
36344,0,0,0,0
78215,0,0,0,0
51469,0,0,0,0
63842,0,0,0,0
79237,0,0,0,0
47451,0,0,0,0
18155,0,0,0,0
4937,0,0,0,0
63931,0,0,0,0
17353,0,0,0,0
90241,0,0,0,0
72448,0,0,0,0
45876,0,0,0,0
74395,0,0,0,0
47092,0,0,0,0
26030,0,0,0,0
1625,0,0,0,0
82684,0,0,0,0
5587,0,0,0,0
69065,0,0,0,0
87949,0,0,0,0
22787,0,0,0,0
15656,0,0,0,0
80742,0,0,0,0
62063,0,0,0,0
68387,0,0,0,0
48338,0,0,0,0
60316,0,0,0,0
72120,0,0,0,0
56492,0,0,0,0
58308,0,0,0,0
25906,0,0,0,0
30802,0,0,0,0
58457,0,0,0,0
68816,0,0,0,0
64255,0,0,0,0
6654,0,0,0,0
89181,0,0,0,0
3732,0,0,0,0
10995,0,0,0,0
29881,0,0,0,0
34588,0,0,0,0
71049,0,0,0,0
89024,0,0,0,0
18598,0,0,0,0
9351,0,0,0,0
56122,0,0,0,0
72413,0,0,0,0
61151,0,0,0,0
64587,0,0,0,0
219,0,0,0,0
68047,0,0,0,0
25076,0,0,0,0
6517,0,0,0,0
46061,0,0,0,0
31246,0,0,0,0
83922,0,0,0,0
48331,0,0,0,0
83880,0,0,0,0
8761,0,0,0,0
36174,0,0,0,0
78907,0,0,0,0
25369,0,0,0,0
67464,0,0,0,0
1173,0,0,0,0
51686,0,0,0,0
78900,0,0,0,0
42177,0,0,0,0
57155,0,0,0,0
32868,0,0,0,0
1009,0,0,0,0
18549,0,0,0,0
58385,0,0,0,0
10916,0,0,0,0
86895,0,0,0,0
8118,0,0,0,0
35572,0,0,0,0
89332,0,0,0,0
79173,0,0,0,0
41799,0,0,0,0
85805,0,0,0,0
51986,0,0,0,0
5143,0,0,0,0
10204,0,0,0,0
22230,0,0,0,0
49806,0,0,0,0
20614,0,0,0,0
58935,0,0,0,0
34063,0,0,0,0
81613,0,0,0,0
21742,0,0,0,0
